id,level,cefr,level_title,function,pattern_no,variation_no,expression,meaning_ko,example_en,example_ko,dialogue_en,dialogue_ko,situation_ko,note_ko,memory_chunk,cloze_prompt,reverse_prompt_ko,memory_tip_ko,confusion_note_ko,review_steps_ko,tags,practice_prompt_ko
8078,9,C1,professional precision,strategy,2,28,We need to strike a balance between the structural problem and the clear available evidence,구조적 문제와 명확 이용 가능한 증거 사이의 균형을 잡아야 한다,We need to strike a balance between the structural problem and the clear available evidence.,이 예문은 '구조적 문제와 명확 이용 가능한 증거 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the structural problem and the clear available evidence. / B: That's a strong framing. Let's test the assumption.,A: 구조적 문제와 명확 이용 가능한 증거 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the structural problem and the clear available evidence,We need ____ strike a balance between the structural problem and the clear available evidence | answer: to,전략적 선택지를 말할 때: '구조적 문제와 명확 이용 가능한 증거 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 구조적 문제와 명확 이용 가능한 증거 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the structural problem and the clear available evidence -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '구조적 문제와 명확 이용 가능한 증거 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8079,9,C1,professional precision,strategy,2,29,We need to strike a balance between the historical pattern and the clear broader context,역사적 패턴와 명확 더 넓은 맥락 사이의 균형을 잡아야 한다,We need to strike a balance between the historical pattern and the clear broader context.,이 예문은 '역사적 패턴와 명확 더 넓은 맥락 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the historical pattern and the clear broader context. / B: That's a strong framing. Let's test the assumption.,A: 역사적 패턴와 명확 더 넓은 맥락 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the historical pattern and the clear broader context,We need ____ strike a balance between the historical pattern and the clear broader context | answer: to,전략적 선택지를 말할 때: '역사적 패턴와 명확 더 넓은 맥락 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 역사적 패턴와 명확 더 넓은 맥락 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the historical pattern and the clear broader context -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '역사적 패턴와 명확 더 넓은 맥락 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8080,9,C1,professional precision,strategy,2,30,We need to strike a balance between the ethical concern and the clear long-term impact,윤리적 우려와 명확 장기적 영향 사이의 균형을 잡아야 한다,We need to strike a balance between the ethical concern and the clear long-term impact.,이 예문은 '윤리적 우려와 명확 장기적 영향 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the ethical concern and the clear long-term impact. / B: That's a strong framing. Let's test the assumption.,A: 윤리적 우려와 명확 장기적 영향 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the ethical concern and the clear long-term impact,We need ____ strike a balance between the ethical concern and the clear long-term impact | answer: to,전략적 선택지를 말할 때: '윤리적 우려와 명확 장기적 영향 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 윤리적 우려와 명확 장기적 영향 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the ethical concern and the clear long-term impact -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '윤리적 우려와 명확 장기적 영향 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8081,9,C1,professional precision,strategy,2,31,We need to strike a balance between the clear underlying assumption and the clear practical trade-off,명확 기저 가정와 명확 실용적 절충점 사이의 균형을 잡아야 한다,We need to strike a balance between the clear underlying assumption and the clear practical trade-off.,이 예문은 '명확 기저 가정와 명확 실용적 절충점 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear underlying assumption and the clear practical trade-off. / B: That's a strong framing. Let's test the assumption.,A: 명확 기저 가정와 명확 실용적 절충점 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear underlying assumption and the clear practical trade-off,We need ____ strike a balance between the clear underlying assumption and the clear practical trade-off | answer: to,전략적 선택지를 말할 때: '명확 기저 가정와 명확 실용적 절충점 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 기저 가정와 명확 실용적 절충점 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear underlying assumption and the clear practical trade-off -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 기저 가정와 명확 실용적 절충점 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8082,9,C1,professional precision,strategy,2,32,We need to strike a balance between the clear available evidence and the clear central argument,명확 이용 가능한 증거와 명확 중심 주장 사이의 균형을 잡아야 한다,We need to strike a balance between the clear available evidence and the clear central argument.,이 예문은 '명확 이용 가능한 증거와 명확 중심 주장 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear available evidence and the clear central argument. / B: That's a strong framing. Let's test the assumption.,A: 명확 이용 가능한 증거와 명확 중심 주장 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear available evidence and the clear central argument,We need ____ strike a balance between the clear available evidence and the clear central argument | answer: to,전략적 선택지를 말할 때: '명확 이용 가능한 증거와 명확 중심 주장 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 이용 가능한 증거와 명확 중심 주장 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear available evidence and the clear central argument -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 이용 가능한 증거와 명확 중심 주장 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8083,9,C1,professional precision,strategy,2,33,We need to strike a balance between the clear broader context and the clear likely outcome,명확 더 넓은 맥락와 명확 가능성 높은 결과 사이의 균형을 잡아야 한다,We need to strike a balance between the clear broader context and the clear likely outcome.,이 예문은 '명확 더 넓은 맥락와 명확 가능성 높은 결과 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear broader context and the clear likely outcome. / B: That's a strong framing. Let's test the assumption.,A: 명확 더 넓은 맥락와 명확 가능성 높은 결과 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear broader context and the clear likely outcome,We need ____ strike a balance between the clear broader context and the clear likely outcome | answer: to,전략적 선택지를 말할 때: '명확 더 넓은 맥락와 명확 가능성 높은 결과 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 더 넓은 맥락와 명확 가능성 높은 결과 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear broader context and the clear likely outcome -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 더 넓은 맥락와 명확 가능성 높은 결과 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8084,9,C1,professional precision,strategy,2,34,We need to strike a balance between the clear long-term impact and the clear structural problem,명확 장기적 영향와 명확 구조적 문제 사이의 균형을 잡아야 한다,We need to strike a balance between the clear long-term impact and the clear structural problem.,이 예문은 '명확 장기적 영향와 명확 구조적 문제 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear long-term impact and the clear structural problem. / B: That's a strong framing. Let's test the assumption.,A: 명확 장기적 영향와 명확 구조적 문제 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear long-term impact and the clear structural problem,We need ____ strike a balance between the clear long-term impact and the clear structural problem | answer: to,전략적 선택지를 말할 때: '명확 장기적 영향와 명확 구조적 문제 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 장기적 영향와 명확 구조적 문제 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear long-term impact and the clear structural problem -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 장기적 영향와 명확 구조적 문제 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8085,9,C1,professional precision,strategy,2,35,We need to strike a balance between the clear practical trade-off and the clear historical pattern,명확 실용적 절충점와 명확 역사적 패턴 사이의 균형을 잡아야 한다,We need to strike a balance between the clear practical trade-off and the clear historical pattern.,이 예문은 '명확 실용적 절충점와 명확 역사적 패턴 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear practical trade-off and the clear historical pattern. / B: That's a strong framing. Let's test the assumption.,A: 명확 실용적 절충점와 명확 역사적 패턴 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear practical trade-off and the clear historical pattern,We need ____ strike a balance between the clear practical trade-off and the clear historical pattern | answer: to,전략적 선택지를 말할 때: '명확 실용적 절충점와 명확 역사적 패턴 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 실용적 절충점와 명확 역사적 패턴 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear practical trade-off and the clear historical pattern -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 실용적 절충점와 명확 역사적 패턴 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8086,9,C1,professional precision,strategy,2,36,We need to strike a balance between the clear central argument and the clear ethical concern,명확 중심 주장와 명확 윤리적 우려 사이의 균형을 잡아야 한다,We need to strike a balance between the clear central argument and the clear ethical concern.,이 예문은 '명확 중심 주장와 명확 윤리적 우려 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear central argument and the clear ethical concern. / B: That's a strong framing. Let's test the assumption.,A: 명확 중심 주장와 명확 윤리적 우려 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear central argument and the clear ethical concern,We need ____ strike a balance between the clear central argument and the clear ethical concern | answer: to,전략적 선택지를 말할 때: '명확 중심 주장와 명확 윤리적 우려 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 중심 주장와 명확 윤리적 우려 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear central argument and the clear ethical concern -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 중심 주장와 명확 윤리적 우려 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8087,9,C1,professional precision,strategy,2,37,We need to strike a balance between the clear likely outcome and the updated underlying assumption,명확 가능성 높은 결과와 업데이트된 기저 가정 사이의 균형을 잡아야 한다,We need to strike a balance between the clear likely outcome and the updated underlying assumption.,이 예문은 '명확 가능성 높은 결과와 업데이트된 기저 가정 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear likely outcome and the updated underlying assumption. / B: That's a strong framing. Let's test the assumption.,A: 명확 가능성 높은 결과와 업데이트된 기저 가정 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear likely outcome and the updated underlying assumption,We need ____ strike a balance between the clear likely outcome and the updated underlying assumption | answer: to,전략적 선택지를 말할 때: '명확 가능성 높은 결과와 업데이트된 기저 가정 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 가능성 높은 결과와 업데이트된 기저 가정 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear likely outcome and the updated underlying assumption -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 가능성 높은 결과와 업데이트된 기저 가정 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8088,9,C1,professional precision,strategy,2,38,We need to strike a balance between the clear structural problem and the updated available evidence,명확 구조적 문제와 업데이트된 이용 가능한 증거 사이의 균형을 잡아야 한다,We need to strike a balance between the clear structural problem and the updated available evidence.,이 예문은 '명확 구조적 문제와 업데이트된 이용 가능한 증거 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear structural problem and the updated available evidence. / B: That's a strong framing. Let's test the assumption.,A: 명확 구조적 문제와 업데이트된 이용 가능한 증거 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear structural problem and the updated available evidence,We need ____ strike a balance between the clear structural problem and the updated available evidence | answer: to,전략적 선택지를 말할 때: '명확 구조적 문제와 업데이트된 이용 가능한 증거 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 구조적 문제와 업데이트된 이용 가능한 증거 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear structural problem and the updated available evidence -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 구조적 문제와 업데이트된 이용 가능한 증거 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8089,9,C1,professional precision,strategy,2,39,We need to strike a balance between the clear historical pattern and the updated broader context,명확 역사적 패턴와 업데이트된 더 넓은 맥락 사이의 균형을 잡아야 한다,We need to strike a balance between the clear historical pattern and the updated broader context.,이 예문은 '명확 역사적 패턴와 업데이트된 더 넓은 맥락 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear historical pattern and the updated broader context. / B: That's a strong framing. Let's test the assumption.,A: 명확 역사적 패턴와 업데이트된 더 넓은 맥락 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear historical pattern and the updated broader context,We need ____ strike a balance between the clear historical pattern and the updated broader context | answer: to,전략적 선택지를 말할 때: '명확 역사적 패턴와 업데이트된 더 넓은 맥락 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 역사적 패턴와 업데이트된 더 넓은 맥락 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear historical pattern and the updated broader context -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 역사적 패턴와 업데이트된 더 넓은 맥락 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8090,9,C1,professional precision,strategy,2,40,We need to strike a balance between the clear ethical concern and the updated long-term impact,명확 윤리적 우려와 업데이트된 장기적 영향 사이의 균형을 잡아야 한다,We need to strike a balance between the clear ethical concern and the updated long-term impact.,이 예문은 '명확 윤리적 우려와 업데이트된 장기적 영향 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the clear ethical concern and the updated long-term impact. / B: That's a strong framing. Let's test the assumption.,A: 명확 윤리적 우려와 업데이트된 장기적 영향 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the clear ethical concern and the updated long-term impact,We need ____ strike a balance between the clear ethical concern and the updated long-term impact | answer: to,전략적 선택지를 말할 때: '명확 윤리적 우려와 업데이트된 장기적 영향 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 명확 윤리적 우려와 업데이트된 장기적 영향 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the clear ethical concern and the updated long-term impact -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '명확 윤리적 우려와 업데이트된 장기적 영향 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8091,9,C1,professional precision,strategy,2,41,We need to strike a balance between the updated underlying assumption and the updated practical trade-off,업데이트된 기저 가정와 업데이트된 실용적 절충점 사이의 균형을 잡아야 한다,We need to strike a balance between the updated underlying assumption and the updated practical trade-off.,이 예문은 '업데이트된 기저 가정와 업데이트된 실용적 절충점 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the updated underlying assumption and the updated practical trade-off. / B: That's a strong framing. Let's test the assumption.,A: 업데이트된 기저 가정와 업데이트된 실용적 절충점 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the updated underlying assumption and the updated practical trade-off,We need ____ strike a balance between the updated underlying assumption and the updated practical trade-off | answer: to,전략적 선택지를 말할 때: '업데이트된 기저 가정와 업데이트된 실용적 절충점 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 업데이트된 기저 가정와 업데이트된 실용적 절충점 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the updated underlying assumption and the updated practical trade-off -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '업데이트된 기저 가정와 업데이트된 실용적 절충점 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8092,9,C1,professional precision,strategy,2,42,We need to strike a balance between the updated available evidence and the updated central argument,업데이트된 이용 가능한 증거와 업데이트된 중심 주장 사이의 균형을 잡아야 한다,We need to strike a balance between the updated available evidence and the updated central argument.,이 예문은 '업데이트된 이용 가능한 증거와 업데이트된 중심 주장 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the updated available evidence and the updated central argument. / B: That's a strong framing. Let's test the assumption.,A: 업데이트된 이용 가능한 증거와 업데이트된 중심 주장 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the updated available evidence and the updated central argument,We need ____ strike a balance between the updated available evidence and the updated central argument | answer: to,전략적 선택지를 말할 때: '업데이트된 이용 가능한 증거와 업데이트된 중심 주장 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 업데이트된 이용 가능한 증거와 업데이트된 중심 주장 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the updated available evidence and the updated central argument -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '업데이트된 이용 가능한 증거와 업데이트된 중심 주장 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8093,9,C1,professional precision,strategy,2,43,We need to strike a balance between the updated broader context and the updated likely outcome,업데이트된 더 넓은 맥락와 업데이트된 가능성 높은 결과 사이의 균형을 잡아야 한다,We need to strike a balance between the updated broader context and the updated likely outcome.,이 예문은 '업데이트된 더 넓은 맥락와 업데이트된 가능성 높은 결과 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the updated broader context and the updated likely outcome. / B: That's a strong framing. Let's test the assumption.,A: 업데이트된 더 넓은 맥락와 업데이트된 가능성 높은 결과 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the updated broader context and the updated likely outcome,We need ____ strike a balance between the updated broader context and the updated likely outcome | answer: to,전략적 선택지를 말할 때: '업데이트된 더 넓은 맥락와 업데이트된 가능성 높은 결과 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 업데이트된 더 넓은 맥락와 업데이트된 가능성 높은 결과 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the updated broader context and the updated likely outcome -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '업데이트된 더 넓은 맥락와 업데이트된 가능성 높은 결과 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
8094,9,C1,professional precision,strategy,2,44,We need to strike a balance between the updated long-term impact and the updated structural problem,업데이트된 장기적 영향와 업데이트된 구조적 문제 사이의 균형을 잡아야 한다,We need to strike a balance between the updated long-term impact and the updated structural problem.,이 예문은 '업데이트된 장기적 영향와 업데이트된 구조적 문제 사이의 균형을 잡아야 한다'라는 뜻으로 전문적인 논의에서 정확하게 입장을 잡을 때 쓴다.,A: We need to strike a balance between the updated long-term impact and the updated structural problem. / B: That's a strong framing. Let's test the assumption.,A: 업데이트된 장기적 영향와 업데이트된 구조적 문제 사이의 균형을 잡아야 한다. / B: 강한 문제 설정이네요. 그 가정을 검토해 봅시다.,전략적 선택지를 말할 때,strike a balance,We need to / strike a balance / between the updated long-term impact and the updated structural problem,We need ____ strike a balance between the updated long-term impact and the updated structural problem | answer: to,전략적 선택지를 말할 때: '업데이트된 장기적 영향와 업데이트된 구조적 문제 사이의 균형을 잡아야 한다'를 영어 표현으로 떠올리기,"패턴 'strike a balance'를 먼저 기억하고, 마지막 정보만 바꿔 말한다.",표현 전체를 한 덩어리로 외우고 단어별 직역을 피한다.,1 뜻 보기: 업데이트된 장기적 영향와 업데이트된 구조적 문제 사이의 균형을 잡아야 한다 -> 2 끊어 읽기: We need to / strike a balance / between the updated long-term impact and the updated structural problem -> 3 가리고 말하기 -> 4 내 상황으로 한 문장 바꾸기,L9|strategy|professional,"전략적 선택지를 말할 때, '업데이트된 장기적 영향와 업데이트된 구조적 문제 사이의 균형을 잡아야 한다'라는 뜻이 되도록 영어로 말해 보세요."
